JD,Date_UT,Body,Sign,Deg,Lon,Notes,Source
2434718.11667,1953-12-10 14:48:00,Mercury,Sagittarius,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Mercury.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434718.7333366666,1953-12-10 00:00:00,Mercury,Sagittarius,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434738.21806,1953-12-30 17:14:00,Mercury,Capricorn,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Mercury.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434738.9361155555,1953-12-30 00:00:00,Mercury,Capricorn,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434756.82153,1954-01-18 07:43:00,Mercury,Aquarius,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Mercury.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434757.143057777,1954-01-18 00:00:00,Mercury,Aquarius,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434774.25208,1954-02-04 18:03:00,Mercury,Pisces,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Mercury.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434775.004163333,1954-02-04 00:00:00,Mercury,Pisces,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434841.94028,1954-04-13 10:34:00,Mercury,Aries,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Mercury.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434842.380557778,1954-04-13 00:00:00,Mercury,Aries,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434859.452778889,1954-04-30 00:00:00,Mercury,Taurus,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434873.6625,1954-05-14 00:00:00,Mercury,Gemini,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434889.17569,1954-05-30 16:13:00,Mercury,Cancer,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Mercury.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434889.851384444,1954-05-30 00:00:00,Mercury,Cancer,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434958.11389,1954-08-07 14:44:00,Mercury,Leo,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Mercury.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434958.727778889,1954-08-07 00:00:00,Mercury,Leo,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434973.2375,1954-08-22 17:42:00,Mercury,Virgo,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Mercury.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434973.975,1954-08-22 00:00:00,Mercury,Virgo,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434989.83681,1954-09-08 08:05:00,Mercury,Libra,0.0,,EDT→UT (+4h) | src:ingress_by_body_csv.zip:Mercury.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2434990.1736155557,1954-09-08 00:00:00,Mercury,Libra,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2435010.758336667,1954-09-29 00:00:00,Mercury,Scorpio,0.0,,EDT→UT (+4h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2435047.55,1954-11-04 00:00:00,Mercury,Libra,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2435053.93403,1954-11-11 10:25:00,Mercury,Scorpio,0.0,,EST→UT (+5h) | src:ingress_by_body_csv.zip:Mercury.csv | src:ingress_by_body_csv.zip | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
2435054.368057778,1954-11-11 00:00:00,Mercury,Scorpio,0.0,,EST→UT (+5h) | src:ephem_master_UNIFIED.csv | Ingress | src:MASTER_Ephem.csv,MASTER_Ephem_SYSTEM.csv
